"서초구","엔터식스 강남점","치과의원","2","6"
"서초구","강남역","독서실","18","25"
"송파구","잠실 관광특구","호프-간이주점","5","17"
"광진구","신성시장(신성골목시장)","일반의류","6","9"
"노원구","상계역전종합상가","화초","10","10"
"영등포구","국회의사당역(국회의사당)","볼링장","14","0"
"은평구","대조시장","컴퓨터및주변장치판매","8","6"
"양천구","신정2동 골목시장(오목교중앙시장)","부동산중개업","0","5"
"은평구","불광먹자골목 골목형상점가","여행사","3","3"
"동대문구","전곡시장","가전제품","4","1"
"강북구","미아역","컴퓨터학원","0","0"
"강서구","남부골목시장(남부화곡시장 남부시장)","스포츠클럽","0","24"
"마포구","아현시장","호프-간이주점","4","18"
"금천구","비단길현대시장(현대시장)","독서실","16","16"
"동작구","상도도깨비 골목형상점가","비디오/서적임대","28","42"
"은평구","제일시장","자동차미용","15","15"
"동작구","신대방1동골목상권","자동차미용","36","18"
"성북구","돈암시장(돈암제일시장)","변호사사무소","0","0"
"종로구","종로·청계 관광특구","시계및귀금속","2","4"
"서대문구","아현가구거리상점가","유아의류","0","18"
"동작구","남성역골목시장","건축물청소","0","5"
"노원구","공릉동 도깨비시장","한복점","50","0"
"구로구","남구로시장","시계및귀금속","4","3"
"마포구","용강동 상점가","통신기기수리","16","4"
"강서구","남부골목시장(남부화곡시장 남부시장)","가전제품","5","0"
"강동구","길동복조리시장","철물점","8","6"
"서초구","양재시장","일반의류","3","5"
"광진구","자양골목전통시장(자양골목시장)","철물점","6","5"
"강북구","방천골목시장","분식전문점","28","23"
"마포구","아현시장","안경","7","9"
"양천구","목2동시장","당구장","14","14"
"구로구","가리봉시장","세탁소","7","10"
"송파구","잠실 관광특구","한의원","5","3"
"성동구","뚝도시장","화장품","7","9"
"서초구","양재시장","커피-음료","23","17"
"양천구","목2동시장","커피-음료","31","20"
"노원구","은행사거리","주유소","15","7"
"서초구","엔터식스 강남점","미용실","11","9"
"중랑구","우림골목시장","노래방","12","13"
"마포구","마포역","볼링장","0","0"
"도봉구","창동역상점가","재생용품 판매점","0","8"
"양천구","목2동시장","운동/경기용품","7","6"
"은평구","응암오거리상점가","가전제품수리","8","1"
"구로구","개봉중앙시장","완구","6","6"
"구로구","구로디지털단지역","변호사사무소","0","6"
"영등포구","영등포시장기계공구상가","조명용품","0","3"
"강남구","강남 마이스 관광특구","완구","5","8"
"도봉구","창동역상점가","커피-음료","35","20"
"구로구","가리봉시장","치킨전문점","38","38"
"중랑구","우림골목시장","전자상거래업","1","5"
"성북구","돌곶이시장(석관황금시장)","시계및귀금속","0","5"
"광진구","중곡제일시장(중곡제일골목시장 광성시장)","부동산중개업","0","4"
"중구","동대문패션타운 관광특구","미용실","7","6"
"마포구","공덕역(공덕오거리)","복권방","0","6"
"동작구","사당1동먹자골목상점가(사당1동먹자골목)","가전제품","0","1"
"마포구","도화동 상점가","운동/경기용품","9","6"
"중랑구","사가정시장","모터사이클및부품","0","0"
"강서구","남부골목시장(남부화곡시장 남부시장)","핸드폰","3","9"
"구로구","구로디지털단지역","컴퓨터학원","7","7"
"송파구","잠실 관광특구","자동차수리","1","4"
"구로구","구로디지털단지역","녹음실","0","0"
"도봉구","창동역상점가","세무사사무소","0","0"
"용산구","이태원 관광특구","서적","6","15"
"성동구","성동용답상가시장","가방","9","2"
"성동구","뚝도시장","치과의원","0","5"
"서초구","포이사거리(삼호물산)","모터사이클및부품","0","0"
"종로구","종로·청계 관광특구","일반교습학원","9","8"
"서대문구","이화여대(이대역 이대)","통번역서비스","0","14"
"서초구","양재시장","제과점","13","13"
"강남구","강남 마이스 관광특구","핸드폰","2","5"
"동작구","남성사계시장(남성시장)","유아의류","8","0"
"중랑구","신아타운","비디오/서적임대","0","20"
"성북구","돌곶이시장(석관황금시장)","일반교습학원","1","8"
"동작구","남성사계시장(남성시장)","복권방","0","11"
"강남구","강남 마이스 관광특구","운동/경기용품","13","6"
"도봉구","쌍문시장(쌍문역골목시장)","통신기기수리","0","42"
"종로구","종로·청계 관광특구","피부관리실","21","9"
"강서구","화곡본동시장","중고차판매","33","16"
"구로구","고척프라자","유아의류","6","14"
"동작구","총신대입구역(이수 총신대)","한복점","0","0"
"도봉구","창동역상점가","여행사","0","13"
"강동구","고분다리전통시장","독서실","36","36"
"금천구","박미시장(기능상실)","건축물청소","1","1"
"금천구","은행나무시장","미용실","8","6"
"성동구","뚝도시장","편의점","68","51"
"은평구","연신내상점가(연빛거리)","전자게임장","14","14"
"강동구","고덕 골목형상점가","세탁소","8","9"
"중구","동대문패션타운 관광특구","육류판매","4","12"
"동대문구","회기시장","스포츠클럽","0","0"
"구로구","구로디지털단지","모터사이클및부품","0","7"
"관악구","인헌시장(원당종합시장)","수산물판매","1","7"
"영등포구","대림중앙시장","외국어학원","30","8"
"송파구","잠실 관광특구","청과상","2","3"
"도봉구","창동역상점가","가구","0","4"
"강남구","강남 마이스 관광특구","기타법무서비스","2","5"
"송파구","잠실 관광특구","인테리어","3","4"
"강남구","포스코사거리","가정용품임대","0","5"
"중구","동대문패션타운 관광특구","의료기기","0","1"
"금천구","박미시장(기능상실)","조명용품","1","2"
"동대문구","전곡시장","의약품","5","5"
"강동구","장신구 특화거리 상점가","악기","16","0"
"성북구","돈암시장(돈암제일시장)","복권방","0","0"
"성동구","뚝도시장","미곡판매","2","7"
"은평구","불광먹자골목 골목형상점가","스포츠 강습","17","4"
"구로구","남구로시장","커피-음료","29","19"
"금천구","비단길현대시장(현대시장)","섬유제품","6","1"
"영등포구","영등포시장기계공구상가","당구장","12","15"
"성동구","뚝도시장","사진관","15","3"
"금천구","은행나무시장","제과점","19","13"
"광진구","능동로골목시장","의류임대","0","0"
"도봉구","창동역상점가","조명용품","6","2"
"동작구","성대전통시장(성대시장)","볼링장","25","50"
"노원구","공릉동 도깨비시장","수산물판매","0","13"
"광진구","강변역(테크노마트)","자동차미용","28","14"
"강북구","강북북부시장","전자상거래업","0","6"
"도봉구","창동역","회계사사무소","0","0"
"중랑구","동원전통종합시장(동원시장 동원전통시장 상점가)","주류도매","9","9"
"서초구","엔터식스 강남점","애완동물","18","9"
"강북구","방천골목시장","일반의원","4","1"
"도봉구","창동역상점가","스포츠 강습","20","9"
"성동구","성수역 골목형상점가","기타법무서비스","8","0"
"송파구","잠실 관광특구","주유소","3","5"
"도봉구","창동역상점가","화초","15","10"
"노원구","상계중앙시장","여관","30","17"
"영등포구","영등포전통시장","서적","2","4"
"노원구","공릉동 도깨비시장","전자상거래업","0","7"
"도봉구","창동역상점가","섬유제품","2","2"
"성동구","성수역","완구","13","0"
"강동구","강동구청역","녹음실","0","0"
"강남구","한티역","의류임대","0","5"
"광진구","군자역","중고차판매","0","0"
"동작구","사당1동먹자골목상점가(사당1동먹자골목)","컴퓨터및주변장치판매","4","4"
"노원구","공릉동 도깨비시장","일반의류","5","11"
"동대문구","이문제일시장","서적","3","5"
"마포구","공덕시장","기타법무서비스","4","6"
"중구","동대문패션타운 관광특구","인테리어","3","6"
"성동구","뚝도시장","당구장","13","18"
"성북구","장위전통시장","완구","5","0"
"성북구","길음시장","볼링장","0","0"
"마포구","용강동 상점가","가정용품임대","0","5"
"강북구","성신여대운정그린캠퍼스","주류도매","0","0"
"강서구","남부골목시장(남부화곡시장 남부시장)","의료기기","0","8"
"강북구","강북북부골목시장","운동/경기용품","11","5"
"서초구","엔터식스 강남점","자동차미용","13","8"
"광진구","구의역","통번역서비스","0","0"
"도봉구","창동역상점가","외국어학원","21","8"
"마포구","용강동 상점가","악기","9","3"
"강서구","남부골목시장(남부화곡시장 남부시장)","화장품","8","15"
"강남구","강남 마이스 관광특구","사진관","7","4"
"강동구","길동복조리시장","자동차수리","4","5"
"강북구","방천골목시장","반찬가게","19","7"
"성북구","석관시장","골프연습장","14","9"
"노원구","공릉동 도깨비시장","통신기기수리","11","16"
"강서구","남부골목시장(남부화곡시장 남부시장)","PC방","5","21"
"동작구","총신대입구역(이수 총신대)","모터사이클및부품","0","0"
"광진구","능동로골목시장","예술품","14","9"
"동작구","남성사계시장(남성시장)","의료기기","0","7"
"구로구","가리봉시장","호프-간이주점","9","13"
"관악구","서원동상점가","전자게임장","0","25"
"성동구","뚝도시장","핸드폰","0","4"
"강남구","강남 마이스 관광특구","네일숍","0","14"
"강동구","고덕 골목형상점가","제과점","17","14"
"동대문구","장한평역(장한평)","중고차판매","3","4"
"동대문구","전곡시장","인테리어","5","5"
"영등포구","영등포청과시장(조광시장)","자동차수리","5","6"
"구로구","가리봉시장","청과상","13","13"
"은평구","불광먹자골목 골목형상점가","조명용품","2","2"
"은평구","연신내역","회계사사무소","0","0"
"서초구","엔터식스 강남점","세탁소","7","10"
"강북구","숭인시장","가방","5","10"
"서대문구","이대 앞 스타트업 상점가","예술품","27","3"
"마포구","홍대소상공인상점가","가구","8","3"
"서대문구","영천시장","애완동물","27","9"
"광진구","면곡골목시장","문구","5","5"
"서초구","남부종합시장","일반교습학원","7","8"
"마포구","용강동 상점가","중고차판매","25","0"
"강동구","명일전통시장","전자상거래업","0","3"
"강동구","길동역","기타법무서비스","0","0"
"관악구","인헌시장(원당종합시장)","동물병원","0","0"
"양천구","목동신시가지","모터사이클및부품","0","11"
"강서구","화곡역","가정용품임대","0","0"
"동작구","사당1동먹자골목상점가(사당1동먹자골목)","한의원","6","8"
"광진구","중곡제일시장(중곡제일골목시장 광성시장)","시계및귀금속","1","4"
"서대문구","영천시장","육류판매","3","12"
"성동구","성동용답상가시장","운동/경기용품","11","0"
"서초구","강남역","외국어학원","17","8"
"용산구","이태원 관광특구","미용실","16","7"
"서대문구","아현가구거리상점가","의료기기","0","12"
"강북구","미아역 8번","중고가구","0","0"
"금천구","은행나무시장","중식음식점","24","20"
"성동구","뚝도시장","일반의원","3","3"
"강남구","강남 마이스 관광특구","편의점","44","60"
"중구","동대문패션타운 관광특구","문구","1","2"
"종로구","종로·청계 관광특구","분식전문점","16","12"
"구로구","개봉중앙시장","철물점","6","3"
"노원구","공릉동 도깨비시장","컴퓨터및주변장치판매","14","6"
"구로구","남구로시장","한의원","6","5"
"용산구","이태원 관광특구","일식음식점","18","21"
"동대문구","전곡시장","치과의원","6","2"
"강북구","방천골목시장","안경","5","2"
"강동구","고덕 골목형상점가","커피-음료","31","19"
"종로구","종로·청계 관광특구","인테리어","3","4"
"성동구","성동용답상가시장","자동차미용","10","5"
"금천구","서울시흥동우체국(홈플러스시흥점)","DVD방","0","0"
"동작구","총신대입구역(이수 총신대)","기타법무서비스","0","25"
"강서구","남부골목시장(남부화곡시장 남부시장)","인테리어","8","4"
"영등포구","대신시장","분식전문점","23","14"
"성북구","돌곶이시장(석관황금시장)","피부관리실","22","6"
"마포구","도화동 상점가","전자상거래업","0","7"
"양천구","신정2동 골목시장(오목교중앙시장)","반찬가게","22","16"
"금천구","비단길현대시장(현대시장)","미용재료","11","16"
"성동구","뚝도시장","애완동물","16","8"
"성북구","돈암시장(돈암제일시장)","기타오락장","14","9"
"중랑구","우림골목시장","일식음식점","38","11"
"성북구","월곡역","고시원","5","5"
"노원구","상계중앙시장","PC방","1","9"
"중랑구","우림골목시장","치킨전문점","45","37"
"구로구","고척근린시장","애완동물","29","2"
"광진구","신성시장(신성골목시장)","스포츠클럽","0","12"
"동대문구","전곡시장","육류판매","6","9"
"성동구","성동용답상가시장","화초","17","5"
"구로구","오류시장","자동차수리","7","4"
"관악구","인헌시장(원당종합시장)","문구","12","2"
"구로구","개봉프라자(고척근린시장)","가전제품","10","7"
"마포구","상암동상점가","자동차미용","3","11"
"동작구","사당1동먹자골목상점가(사당1동먹자골목)","애완동물","8","8"
"성북구","돌곶이시장(석관황금시장)","치킨전문점","41","42"
"강서구","남부골목시장(남부화곡시장 남부시장)","미곡판매","4","15"
"강남구","봉은사역","모터사이클및부품","0","0"
"동대문구","이경시장","의료기기","0","5"
"서초구","엔터식스 강남점","운동/경기용품","8","3"
"중랑구","동원전통종합시장(동원시장 동원전통시장 상점가)","모터사이클수리","0","5"
"양천구","목동깨비시장(목3동시장)","PC방","5","27"
"성동구","뚝도시장","가전제품","9","7"
"서초구","엔터식스 강남점","미곡판매","1","2"
"노원구","상계중앙시장","중고차판매","0","0"
"서대문구","포방터시장","철물점","5","7"
"양천구","목동신시가지","비디오/서적임대","0","28"
"강북구","방천골목시장","피부관리실","28","11"
"마포구","도화동 상점가","조명용품","2","4"
"강동구","명일전통시장","미용재료","16","8"
"성동구","뚝도시장","인테리어","6","4"
"은평구","제일시장","섬유제품","6","5"
"성북구","돌곶이시장(석관황금시장)","화장품","10","16"
"중랑구","우림골목시장","기타법무서비스","0","0"
"영등포구","영등포역지하도상점가","사진관","11","9"
"광진구","신성시장(신성골목시장)","일반의원","5","1"
"강북구","방천골목시장","완구","15","10"
"마포구","아현시장","반찬가게","14","8"
