"2110336","127","55","115","54"
"2110337","108","45","115","54"
"2110338","112","74","115","54"
"2110339","108","52","115","54"
"2110340","109","52","115","54"
"2110341","100","56","115","54"
"2110342","100","47","115","54"
"2110343","96","48","115","54"
"2110344","98","44","115","54"
"2110345","108","56","115","54"
"2110346","77","47","115","54"
"2110347","77","55","115","54"
"2110348","100","52","115","54"
"2110349","84","46","115","54"
"2110350","108","60","115","54"
"2110351","99","47","115","54"
"2110352","102","53","115","54"
"2110353","114","60","115","54"
"2110354","92","47","115","54"
"2110355","137","56","115","54"
"2110356","112","54","115","54"
"2110357","104","45","115","54"
"2110358","107","52","115","54"
"2110359","96","44","115","54"
"2110360","120","48","115","54"
"2110361","136","61","115","54"
"2110362","94","52","115","54"
"2110363","112","53","115","54"
"2110364","120","52","115","54"
"2110365","123","53","115","54"
"2110366","129","45","115","54"
"2110367","80","42","115","54"
"2110368","116","56","115","54"
"2110369","108","45","115","54"
"2110370","137","53","115","54"
"2110371","103","53","115","54"
"2110372","111","47","115","54"
"2110373","106","42","115","54"
"2110374","117","52","115","54"
"2110375","122","51","115","54"
"2110376","94","48","115","54"
"2110377","105","50","115","54"
"2110378","87","46","115","54"
"2110379","110","56","115","54"
"2110380","130","65","115","54"
"2110381","93","46","115","54"
"2110382","140","54","115","54"
"2110383","98","53","115","54"
"2110384","74","61","115","54"
"2110385","136","42","115","54"
"2110386","99","44","115","54"
"2110387","116","52","115","54"
"2110388","102","53","115","54"
"2110389","111","56","115","54"
"2110390","99","52","115","54"
"2110391","97","53","115","54"
"2110392","132","50","115","54"
"2110393","117","56","115","54"
"2110394","97","48","115","54"
"2110395","116","54","115","54"
"2110396","107","56","115","54"
"2110397","120","56","115","54"
"2110398","123","50","115","54"
"2110399","104","52","115","54"
"2110400","109","51","115","54"
"2110401","114","52","115","54"
"2110402","114","50","115","54"
"2110403","98","45","115","54"
"2110404","106","56","115","54"
"2110405","105","50","115","54"
"2110406","102","56","115","54"
"2110407","126","50","115","54"
"2110408","111","49","115","54"
"2110409","94","44","115","54"
"2110410","97","48","115","54"
"2110411","101","55","115","54"
"2110412","125","49","115","54"
"2110413","70","43","115","54"
"2110414","101","64","115","54"
"2110415","108","48","115","54"
"2110416","109","50","115","54"
"2110417","94","49","115","54"
"2110418","138","51","115","54"
"2110419","96","53","115","54"
"2110420","104","53","115","54"
"2110421","103","57","115","54"
"2110422","103","47","115","54"
"2110423","117","53","115","54"
"2110424","89","45","115","54"
"2110425","108","46","115","54"
"2110426","98","52","115","54"
"2110427","108","58","115","54"
"2110428","106","52","115","54"
"2110429","118","51","115","54"
"2110430","106","46","115","54"
"2110431","94","47","115","54"
"2110432","120","52","115","54"
"2110433","94","50","115","54"
"2110434","106","53","115","54"
"2110435","79","56","115","54"
"2110436","107","54","115","54"
"2110437","121","55","115","54"
"2110438","98","49","115","54"
"2110439","124","58","115","54"
"2110440","121","79","115","54"
"2110441","103","53","115","54"
"2110442","94","45","115","54"
"2110443","198","65","115","54"
"2110444","143","67","115","54"
"2110445","93","47","115","54"
"2110446","107","53","115","54"
"2110447","91","64","115","54"
"2110448","127","58","115","54"
"2110449","136","53","115","54"
"2110450","92","47","115","54"
"2110451","120","55","115","54"
"2110452","121","53","115","54"
"2110453","109","54","115","54"
"2110454","90","52","115","54"
"2110455","95","49","115","54"
"2110456","102","52","115","54"
"2110457","114","63","115","54"
"2110458","90","45","115","54"
"2110459","96","52","115","54"
"2110460","95","54","115","54"
"2110461","118","55","115","54"
"2110462","141","58","115","54"
"2110463","115","56","115","54"
"2110464","89","52","115","54"
"2110465","107","49","115","54"
"2110466","108","53","115","54"
"2110467","108","58","115","54"
"2110468","101","53","115","54"
"2110469","124","55","115","54"
"2110470","102","51","115","54"
"2110471","109","56","115","54"
"2110472","110","49","115","54"
"2110473","94","53","115","54"
"2110474","101","66","115","54"
"2110475","118","53","115","54"
"2110476","99","49","115","54"
"2110477","123","50","115","54"
"2110478","123","55","115","54"
"2110479","125","56","115","54"
"2110480","112","59","115","54"
"2110481","123","51","115","54"
"2110482","115","58","115","54"
"2110483","94","62","115","54"
"2110484","117","58","115","54"
"2110485","124","59","115","54"
"2110486","118","51","115","54"
"2110487","118","68","115","54"
"2110488","135","62","115","54"
"2110489","100","59","115","54"
"2110490","107","53","115","54"
"2110491","130","59","115","54"
"2110492","27","40","115","54"
"2110493","117","57","115","54"
"2110494","125","60","115","54"
"2110495","106","54","115","54"
"2110496","121","56","115","54"
"2110497","103","47","115","54"
"2110498","101","52","115","54"
"2110499","114","59","115","54"
"2110500","103","65","115","54"
"2110501","126","61","115","54"
"2110502","115","59","115","54"
"2110503","85","48","115","54"
"2110504","209","94","115","54"
"2110505","144","53","115","54"
"2110506","112","65","115","54"
"2110507","104","47","115","54"
"2110508","62","45","115","54"
"2110509","122","50","115","54"
"2110510","99","70","115","54"
"2110511","118","58","115","54"
"2110512","124","64","115","54"
"2110513","116","53","115","54"
"2110514","97","53","115","54"
"2110515","107","67","115","54"
"2110516","105","68","115","54"
"2110517","123","55","115","54"
"2110518","119","67","115","54"
"2110519","106","64","115","54"
"2110520","102","54","115","54"
"2110521","124","51","115","54"
"2110522","112","54","115","54"
"2110523","110","51","115","54"
"2110524","127","64","115","54"
"2110525","141","77","115","54"
"2110526","123","63","115","54"
"2110527","117","62","115","54"
"2110528","101","58","115","54"
"2110529","126","58","115","54"
"2110530","108","60","115","54"
"2110531","113","60","115","54"
"2110532","167","59","115","54"
"2110533","177","88","115","54"
"2110534","113","61","115","54"
"2110535","121","69","115","54"
"2110536","90","54","115","54"
"2110537","138","59","115","54"
"2110538","103","54","115","54"
"2110539","124","71","115","54"
"2110540","101","51","115","54"
"2110541","94","49","115","54"
"2110542","105","49","115","54"
"2110543","114","58","115","54"
"2110544","81","48","115","54"
"2110545","85","61","115","54"
"2110546","110","55","115","54"
"2110547","107","48","115","54"
"2110548","118","50","115","54"
"2110549","110","58","115","54"
"2110550","97","48","115","54"
"2110551","109","54","115","54"
"2110552","104","54","115","54"
"2110553","103","58","115","54"
"2110554","87","45","115","54"
"2110555","105","54","115","54"
"2110556","53","60","115","54"
"2110557","98","48","115","54"
"2110558","92","56","115","54"
"2110559","74","49","115","54"
"2110560","88","60","115","54"
"2110561","89","50","115","54"
"2110562","62","41","115","54"
"2110563","101","52","115","54"
"2110564","73","42","115","54"
"2110565","109","46","115","54"
"2110566","79","46","115","54"
"2110567","139","68","115","54"
"2110568","89","48","115","54"
"2110569","90","48","115","54"
"2110570","91","57","115","54"
"2110571","124","63","115","54"
"2110572","104","56","115","54"
"2110573","129","50","115","54"
"2110574","64","75","115","54"
"2110575","101","51","115","54"
"2110576","105","53","115","54"
"2110577","115","59","115","54"
"2110578","130","60","115","54"
"2110579","98","72","115","54"
"2110580","123","52","115","54"
"2110581","121","68","115","54"
"2110582","139","58","115","54"
"2110583","144","48","115","54"
"2110584","133","62","115","54"
"2110585","65","41","115","54"
"2110586","124","56","115","54"
"2110587","118","58","115","54"
"2110588","116","56","115","54"
"2110589","106","60","115","54"
"2110590","149","64","115","54"
"2110591","117","60","115","54"
"2110592","132","48","115","54"
"2110593","128","52","115","54"
"2110594","116","53","115","54"
"2110595","116","57","115","54"
"2110596","114","50","115","54"
"2110597","123","51","115","54"
"2110598","119","45","115","54"
"2110599","108","45","115","54"
"2110600","119","51","115","54"
"2110601","116","48","115","54"
"2110602","113","53","115","54"
"2110603","82","54","115","54"
"2110604","111","53","115","54"
"2110605","111","58","115","54"
"2110606","109","54","115","54"
"2110607","117","70","115","54"
"2110608","123","55","115","54"
"2110609","111","51","115","54"
"2110610","151","52","115","54"
"2110611","116","52","115","54"
"2110612","114","49","115","54"
"2110613","118","57","115","54"
"2110614","107","54","115","54"
"2110615","105","45","115","54"
"2110616","87","48","115","54"
"2110617","85","50","115","54"
"2110618","101","42","115","54"
"2110619","100","42","115","54"
"2110620","109","49","115","54"
"2110621","104","56","115","54"
"2110622","104","55","115","54"
"2110623","81","51","115","54"
"2110624","103","58","115","54"
"2110625","101","52","115","54"
"2110626","87","52","115","54"
"2110627","108","48","115","54"
"2110628","121","57","115","54"
"2110629","150","56","115","54"
"2110630","128","55","115","54"
"2110631","103","46","115","54"
"2110632","115","51","115","54"
"2110633","117","51","115","54"
"2110634","108","45","115","54"
"2110635","129","63","115","54"
"2110636","104","52","115","54"
"2110637","112","52","115","54"
"2110638","118","50","115","54"
"2110639","125","52","115","54"
"2110640","129","55","115","54"
"2110641","88","54","115","54"
"2110642","156","70","115","54"
"2110643","113","53","115","54"
"2110644","127","64","115","54"
"2110645","99","50","115","54"
"2110646","100","50","115","54"
"2110647","101","49","115","54"
"2110648","37","21","115","54"
"2110649","100","52","115","54"
"2110650","83","49","115","54"
"2110651","125","49","115","54"
"2110652","130","57","115","54"
"2110653","101","49","115","54"
"2110654","113","47","115","54"
"2110655","106","52","115","54"
"2110656","105","50","115","54"
"2110657","103","53","115","54"
"2110658","113","54","115","54"
"2110659","114","51","115","54"
"2110660","102","50","115","54"
"2110661","100","48","115","54"
"2110662","98","52","115","54"
"2110663","88","58","115","54"
"2110664","110","44","115","54"
"2110665","120","50","115","54"
"2110666","87","52","115","54"
"2110667","76","38","115","54"
"2110668","106","49","115","54"
"2110669","121","43","115","54"
"2110670","100","50","115","54"
"2110671","96","55","115","54"
"2110672","82","47","115","54"
"2110673","118","47","115","54"
"2110674","113","50","115","54"
"2110675","80","48","115","54"
"2110676","96","50","115","54"
"2110677","94","50","115","54"
"2110678","135","66","115","54"
"2110679","117","61","115","54"
"2110680","126","66","115","54"
"2110681","130","61","115","54"
"2110682","130","50","115","54"
"2110683","100","49","115","54"
"2110684","74","48","115","54"
"2110685","104","69","115","54"
"2110686","122","56","115","54"
"2110687","86","57","115","54"
"2110688","94","52","115","54"
"2110689","117","48","115","54"
"2110690","109","53","115","54"
"2110691","126","54","115","54"
"2110692","119","59","115","54"
"2110693","146","47","115","54"
"2110694","107","58","115","54"
"2110695","116","49","115","54"
"2110696","123","61","115","54"
"2110697","132","43","115","54"
"2110698","114","57","115","54"
"2110699","103","55","115","54"
"2110700","132","53","115","54"
"2110701","122","56","115","54"
"2110702","134","54","115","54"
"2110703","120","58","115","54"
"2110704","149","70","115","54"
"2110705","154","46","115","54"
"2110706","103","53","115","54"
"2110707","132","60","115","54"
"2110708","121","53","115","54"
"2110709","116","47","115","54"
"2110710","123","52","115","54"
"2110711","120","46","115","54"
"2110712","121","48","115","54"
"2110713","123","53","115","54"
"2110714","119","51","115","54"
"2110715","127","59","115","54"
"2110716","131","52","115","54"
"2110717","116","54","115","54"
"2110718","104","54","115","54"
"2110719","141","68","115","54"
"2110720","122","46","115","54"
"2110721","133","47","115","54"
"2110722","84","48","115","54"
"2110723","99","58","115","54"
"2110724","119","51","115","54"
"2110725","108","58","115","54"
"2110726","109","59","115","54"
"2110727","89","58","115","54"
"2110728","124","61","115","54"
"2110729","105","46","115","54"
"2110730","125","65","115","54"
"2110731","110","53","115","54"
"2110732","124","50","115","54"
"2110733","114","45","115","54"
"2110734","146","49","115","54"
"2110735","129","52","115","54"
"2110736","110","46","115","54"
"2110737","146","50","115","54"
"2110738","114","51","115","54"
"2110739","125","64","115","54"
"2110740","112","54","115","54"
"2110741","106","55","115","54"
"2110742","127","53","115","54"
"2110743","103","52","115","54"
"2110744","122","53","115","54"
"2110745","114","53","115","54"
"2110746","118","45","115","54"
"2110747","151","61","115","54"
"2110748","112","50","115","54"
"2110749","133","66","115","54"
"2110750","120","54","115","54"
"2110751","112","49","115","54"
"2110752","112","48","115","54"
"2110753","121","55","115","54"
"2110754","123","47","115","54"
"2110755","107","55","115","54"
"2110756","95","57","115","54"
"2110757","99","50","115","54"
"2110758","100","48","115","54"
"2110759","101","58","115","54"
"2110760","109","55","115","54"
"2110761","153","73","115","54"
"2110762","113","56","115","54"
"2110763","97","57","115","54"
"2110764","165","51","115","54"
"2110765","138","80","115","54"
"2110766","113","44","115","54"
"2110767","95","58","115","54"
"2110768","95","53","115","54"
"2110769","87","45","115","54"
"2110770","121","54","115","54"
"2110771","91","50","115","54"
"2110772","155","62","115","54"
"2110773","117","60","115","54"
"2110774","94","53","115","54"
"2110775","106","45","115","54"
"2110776","124","48","115","54"
"2110777","116","52","115","54"
"2110778","108","43","115","54"
"2110779","104","49","115","54"
"2110780","106","55","115","54"
"2110781","109","47","115","54"
"2110782","125","54","115","54"
"2110783","115","50","115","54"
"2110784","146","47","115","54"
"2110785","114","55","115","54"
"2110786","121","60","115","54"
"2110787","122","56","115","54"
"2110788","114","62","115","54"
"2110789","147","54","115","54"
"2110790","110","47","115","54"
"2110791","97","57","115","54"
"2110792","104","54","115","54"
"2110793","166","58","115","54"
"2110794","87","47","115","54"
"2110795","134","60","115","54"
"2110796","125","44","115","54"
"2110797","147","51","115","54"
"2110798","118","49","115","54"
"2110799","115","56","115","54"
"2110800","156","62","115","54"
"2110801","91","51","115","54"
"2110802","114","51","115","54"
"2110803","127","54","115","54"
"2110804","126","52","115","54"
"2110805","124","54","115","54"
"2110806","52","51","115","54"
"2110807","141","62","115","54"
"2110808","93","57","115","54"
"2110809","136","60","115","54"
"2110810","136","55","115","54"
"2110811","125","56","115","54"
"2110812","98","53","115","54"
"2110813","117","53","115","54"
"2110814","125","60","115","54"
"2110815","122","55","115","54"
"2110816","115","60","115","54"
"2110817","148","54","115","54"
"2110818","95","43","115","54"
"2110819","139","53","115","54"
"2110820","111","53","115","54"
"2110821","117","52","115","54"
"2110822","117","61","115","54"
"2110823","116","48","115","54"
"2110824","98","63","115","54"
"2110825","117","54","115","54"
"2110826","114","51","115","54"
"2110827","110","54","115","54"
"2110828","130","56","115","54"
"2110829","159","65","115","54"
"2110830","113","58","115","54"
"2110831","108","66","115","54"
"2110832","140","64","115","54"
"2110833","82","58","115","54"
"2110834","106","62","115","54"
"2110835","94","49","115","54"
"2110836","127","58","115","54"
"2110837","97","57","115","54"
"2110838","81","62","115","54"
"2110839","97","57","115","54"
"2110840","99","54","115","54"
"2110841","177","77","115","54"
"2110842","110","59","115","54"
"2110843","118","52","115","54"
"2110844","112","80","115","54"
"2110845","135","63","115","54"
"2110846","111","53","115","54"
"2110847","120","49","115","54"
"2110848","111","55","115","54"
"2110849","128","54","115","54"
"2110850","98","51","115","54"
"2110851","104","60","115","54"
"2110852","111","52","115","54"
"2110853","118","49","115","54"
"2110854","145","37","115","54"
"2110855","117","49","115","54"
"2110856","117","53","115","54"
"2110857","130","59","115","54"
"2110858","104","43","115","54"
"2110859","100","60","115","54"
"2110860","123","61","115","54"
"2110861","111","49","115","54"
"2110862","104","58","115","54"
"2110863","116","51","115","54"
"2110864","99","59","115","54"
"2110865","124","59","115","54"
"2110866","132","54","115","54"
"2110867","110","53","115","54"
"2110868","109","49","115","54"
"2110869","101","53","115","54"
"2110870","122","48","115","54"
"2110871","99","49","115","54"
"2110872","94","61","115","54"
"2110873","113","59","115","54"
"2110874","137","67","115","54"
"2110875","81","41","115","54"
"2110876","164","59","115","54"
"2110877","99","52","115","54"
"2110878","140","60","115","54"
"2110879","134","56","115","54"
"2110880","99","43","115","54"
"2110881","102","51","115","54"
"2110882","126","55","115","54"
"2110883","95","48","115","54"
"2110884","123","53","115","54"
"2110885","100","56","115","54"
"2110886","94","54","115","54"
"2110887","86","56","115","54"
"2110888","120","61","115","54"
"2110889","94","51","115","54"
"2110890","109","49","115","54"
"2110891","98","44","115","54"
"2110892","109","51","115","54"
"2110893","122","37","115","54"
"2110894","103","58","115","54"
"2110895","85","54","115","54"
"2110896","120","51","115","54"
"2110897","101","53","115","54"
"2110898","72","45","115","54"
"2110899","121","42","115","54"
"2110900","91","51","115","54"
"2110901","121","55","115","54"
"2110902","117","57","115","54"
"2110903","103","52","115","54"
"2110904","116","57","115","54"
"2110905","96","51","115","54"
"2110906","140","51","115","54"
"2110907","134","49","115","54"
"2110908","149","62","115","54"
"2110909","134","62","115","54"
"2110910","121","59","115","54"
"2110911","154","45","115","54"
"2110912","114","55","115","54"
"2110913","122","51","115","54"
"2110914","134","69","115","54"
"2110915","76","54","115","54"
"2110916","110","53","115","54"
"2110917","151","55","115","54"
"2110918","112","52","115","54"
"2110919","101","55","115","54"
"2110920","199","48","115","54"
"2110921","77","67","115","54"
"2110922","87","56","115","54"
"2110923","110","61","115","54"
"2110924","130","56","115","54"
"2110925","117","67","115","54"
"2110926","138","51","115","54"
"2110927","102","67","115","54"
"2110928","94","48","115","54"
"2110929","122","61","115","54"
"2110930","122","50","115","54"
"2110931","40","43","115","54"
"2110932","160","51","115","54"
"2110933","133","63","115","54"
"2110934","117","59","115","54"
"2110935","100","50","115","54"
"2110936","116","52","115","54"
"2110937","124","67","115","54"
"2110938","120","57","115","54"
"2110939","119","51","115","54"
"2110940","137","55","115","54"
"2110941","103","60","115","54"
"2110942","113","51","115","54"
"2110943","118","54","115","54"
"2110944","129","66","115","54"
"2110945","138","63","115","54"
"2110946","127","64","115","54"
"2110947","91","60","115","54"
"2110948","155","67","115","54"
"2110949","100","38","115","54"
"2110950","101","40","115","54"
"2110951","77","48","115","54"
"2110952","71","45","115","54"
"2110953","99","58","115","54"
"2110954","61","35","115","54"
"2110955","94","46","115","54"
"2110956","107","55","115","54"
"2110957","87","50","115","54"
"2110958","80","43","115","54"
"2110959","134","58","115","54"
"2110960","102","52","115","54"
"2110961","88","46","115","54"
"2110962","93","41","115","54"
"2110963","133","53","115","54"
"2110964","114","60","115","54"
"2110965","90","46","115","54"
"2110966","83","49","115","54"
"2110967","74","48","115","54"
"2110968","102","49","115","54"
"2110969","111","54","115","54"
"2110970","104","46","115","54"
"2110971","92","48","115","54"
"2110972","84","63","115","54"
"2110973","89","52","115","54"
"2110974","90","48","115","54"
"2110975","131","56","115","54"
"2110976","83","46","115","54"
"2110977","148","47","115","54"
"2110978","142","50","115","54"
"2110979","78","42","115","54"
"2110980","129","52","115","54"
"2110981","117","48","115","54"
"2110982","115","48","115","54"
"2110983","133","52","115","54"
"2110984","132","53","115","54"
"2110985","83","42","115","54"
"2110986","92","45","115","54"
"2110987","95","48","115","54"
"2110988","110","69","115","54"
"2110989","93","42","115","54"
"2110990","108","59","115","54"
"2110991","118","57","115","54"
"2110992","88","42","115","54"
"2110993","189","89","115","54"
"2110994","123","61","115","54"
"2110995","136","61","115","54"
"2110996","113","53","115","54"
"2110997","123","53","115","54"
"2110998","41","35","115","54"
"2110999","53","33","115","54"
"2111000","114","78","115","54"
